2025-01-16 10:30:52, Voltage: 0.8136 V
2025-01-16 10:32:26, Voltage: 0.8064 V
2025-01-16 10:32:41, Voltage: 0.8061 V
2025-01-16 10:32:56, Voltage: 0.8077 V
2025-01-16 10:45:52, Voltage: 0.8099 V
2025-01-16 10:46:07, Voltage: 0.8037 V
2025-01-16 10:46:23, Voltage: 0.8078 V
2025-01-16 10:46:38, Voltage: 0.8121 V
2025-01-16 10:46:53, Voltage: 0.8217 V
2025-01-16 10:47:08, Voltage: 0.8190 V
2025-01-16 10:47:23, Voltage: 0.8196 V
2025-01-16 10:47:38, Voltage: 0.8205 V
2025-01-16 10:47:53, Voltage: 0.8158 V
2025-01-16 10:48:08, Voltage: 0.8088 V
2025-01-16 10:48:23, Voltage: 0.8135 V
2025-01-16 10:48:38, Voltage: 0.8097 V
2025-01-16 10:48:53, Voltage: 0.8130 V
2025-01-16 10:49:08, Voltage: 0.8183 V
2025-01-16 10:49:23, Voltage: 0.8217 V
2025-01-16 10:49:38, Voltage: 0.8212 V
2025-01-16 10:49:53, Voltage: 0.8124 V
2025-01-16 10:50:08, Voltage: 0.8193 V
2025-01-16 10:50:23, Voltage: 0.8190 V
2025-01-16 10:50:38, Voltage: 0.8160 V
2025-01-16 10:50:53, Voltage: 0.8121 V
2025-01-16 10:51:08, Voltage: 0.8215 V
2025-01-16 10:51:23, Voltage: 0.8135 V
2025-01-16 10:51:38, Voltage: 0.8123 V
2025-01-16 10:51:53, Voltage: 0.8193 V
2025-01-16 10:52:08, Voltage: 0.8120 V
2025-01-16 10:52:23, Voltage: 0.8137 V
2025-01-16 10:52:38, Voltage: 0.8076 V
2025-01-16 10:52:54, Voltage: 0.8121 V
2025-01-16 10:53:09, Voltage: 0.8083 V
2025-01-16 10:53:24, Voltage: 0.8114 V
2025-01-16 10:53:39, Voltage: 0.8130 V
2025-01-16 10:53:54, Voltage: 0.8074 V
2025-01-16 10:54:09, Voltage: 0.8099 V
2025-01-16 10:54:24, Voltage: 0.8049 V
2025-01-16 10:54:39, Voltage: 0.8218 V
2025-01-16 10:54:54, Voltage: 0.8180 V
2025-01-16 10:55:09, Voltage: 0.8158 V
2025-01-16 10:55:24, Voltage: 0.8172 V
2025-01-16 10:55:39, Voltage: 0.8224 V
2025-01-16 10:55:54, Voltage: 0.8142 V
2025-01-16 10:56:09, Voltage: 0.8110 V
2025-01-16 10:56:24, Voltage: 0.8057 V
2025-01-16 10:56:39, Voltage: 0.8099 V
2025-01-16 10:56:54, Voltage: 0.8113 V
2025-01-16 10:57:09, Voltage: 0.8154 V
2025-01-16 10:57:24, Voltage: 0.7974 V
2025-01-16 10:57:39, Voltage: 0.8002 V
2025-01-16 10:59:18, Voltage: 0.4550 V
2025-01-16 10:59:33, Voltage: 0.4536 V
2025-01-16 13:04:26, Voltage: 0.4562 V
2025-01-16 13:04:41, Voltage: 0.4572 V
2025-01-16 13:04:56, Voltage: 0.4587 V
2025-01-16 16:38:10, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:38:10, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:38:25, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:38:25, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:38:40, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:38:40, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:38:55, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:38:55, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:39:10, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:39:10, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:39:25, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:39:25, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:39:40, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:39:40, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:39:55, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:39:55, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:40:10, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:40:10, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:40:25, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:40:25, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:40:41, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:40:41, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:40:56, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:40:56, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:41:11, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:41:11, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:41:26, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:41:26, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:41:41, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:41:41, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:41:56, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:41:56, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:42:11, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:42:11, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:42:26, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:42:26, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:42:41, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:42:41, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:42:56, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:42:56, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:43:11, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:43:11, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:43:26, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:43:26, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:43:41, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:43:42, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:43:57, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:43:57, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:44:12, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:44:12, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:44:27, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:44:27, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:44:42, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:44:42, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:44:57, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:44:57, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:45:12, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:45:12, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:45:27, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:45:27, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:45:42, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:45:42, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:45:57, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:45:57, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:46:12, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:46:12, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:46:27, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:46:27, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:46:42, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:46:42, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:46:57, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:46:58, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:47:13, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:47:13, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:47:28, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:47:28, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:47:43, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:47:43, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:47:58, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:47:58, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:48:13, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:48:13, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:48:28, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:48:28, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:48:43, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:48:43, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:48:58, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:48:58, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:49:13, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:49:13, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:49:28, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:49:28, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:49:43, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:49:43, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:49:58, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:49:58, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:50:14, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:50:14, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:50:29, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:50:29, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:50:44, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:50:44, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:50:59, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:50:59, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:51:14, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:51:14, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:51:29, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:51:29, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:51:44, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:51:44, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:51:59, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:51:59, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:52:14, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:52:14, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:52:29, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:52:29, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:52:44, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:52:44, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:52:59, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:52:59, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:53:14, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:53:14, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:53:30, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:53:30, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:53:45, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:53:45, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:54:00, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:54:00, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:54:15, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:54:15, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:54:30, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:54:30, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:54:45, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:54:45, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:55:00, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:55:00, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:55:15, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:55:15, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:55:30, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:55:30, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:55:45, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:55:45, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:56:01, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:56:01, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:56:16, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:56:16, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:56:31, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:56:31, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:56:46, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:56:46, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:57:01, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:57:01, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:57:16, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:57:16, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:57:31, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:57:31, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:57:46, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:57:46, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:58:01, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:58:01, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:58:16, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:58:16, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:58:31, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:58:31, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:58:46, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:58:46, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:59:02, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 16:59:02, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:59:17, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:59:17, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:59:32, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:59:32, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 16:59:47, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 16:59:47, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:00:02, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:00:02, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:00:17, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:00:17, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:00:32, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:00:32, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:00:47, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:00:47, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:01:02, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:01:02, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:01:17, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:01:17, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:01:32, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:01:32, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:01:47, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:01:47, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:02:02, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:02:03, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:02:18, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:02:18, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:02:33, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:02:33, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:02:48, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:02:48, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:03:03, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:03:03, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:03:18, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:03:18, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:03:33, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:03:33, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:03:48, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:03:48, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:04:03, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:04:03, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:04:18, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:04:18, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:04:33, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:04:33, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:04:49, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:04:49, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:05:04, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:05:04, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:05:19, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:05:19, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:05:34, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:05:34, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:05:49, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:05:49, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:06:04, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:06:04, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:06:19, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:06:19, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:06:34, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:06:34, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:06:49, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:06:49, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:07:04, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:07:04, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:07:19, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:07:19, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:07:34, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:07:35, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:07:50, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:07:50, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:08:05, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:08:05, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:08:20, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:08:20, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:08:35, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:08:35, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:08:50, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:08:50, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:09:05, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:09:05, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:09:20, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:09:20, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:09:35, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:09:35, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:09:50, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:09:50, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:10:05, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:10:05, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:10:20, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:10:20, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:10:35, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:10:35, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:10:51, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:10:51, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:11:06, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:11:06, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:11:21, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:11:21, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:11:36, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:11:36, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:11:51, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:11:51, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:12:06, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:12:06, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:12:21, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:12:21, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:12:36, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:12:36, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:12:51, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:12:51, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:13:06, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:13:06, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:13:21, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:13:21, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:13:36, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:13:36, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:13:52, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:13:52, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:14:07, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:14:07, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:14:22, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:14:22, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:14:37, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:14:37, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:14:52, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:14:52, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:15:07, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:15:07, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:15:22, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:15:22, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:15:37, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:15:37, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:15:52, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:15:52, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:16:08, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:16:08, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:16:23, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:16:23, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:16:38, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:16:38, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:16:53, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:16:53, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:17:08, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:17:08, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:17:23, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:17:23, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:17:38, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:17:38, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:17:53, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:17:53, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:18:08, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:18:08, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:18:24, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:18:24, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:18:39, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:18:39, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:18:54, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:18:54, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:19:09, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:19:09, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:19:24, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:19:24, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:19:39, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:19:39, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:19:54, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:19:54, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:20:09, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:20:09, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:20:24, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:20:24, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:20:39, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:20:39, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:20:54, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:20:54, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:21:09, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:21:09, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:21:25, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:21:25, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:21:40, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:21:40, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:21:55, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:21:55, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:22:10, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:22:10, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:22:25, Pin: AIN0, Voltage: 0.2501 V
2025-01-16 17:22:25, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:22:40, Pin: AIN0, Voltage: 0.2500 V
2025-01-16 17:22:40, Pin: AIN2, Voltage: 0.2500 V
2025-01-16 17:22:55, Pin: AIN0, Voltage: 0.2500 V
